variable,variable_name,variable_url,spectra_type,subset,geo,model,model_path,model_summary,description,pca.model.mir,pca.model.visnir,pca.model_path,accuracy_plot_png,R_square,RSME,N,pca_plot_rds,model_wasabi_url,model_wasabi_size_MB,pca.model_wasabi_url
log..k.ext_usda.4b1_cmolkg,"Potassium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#k.ext_usda.4b1_cmolkg,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,"Ensemble ML model to predict Potassium, NH4OAc Extractable in cmol/kg using ossl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.721,0.255,43102,/soilspectroscopy/ossl_models/pca.ossl/mpca_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..k.ext_usda.4b1_cmolkg,"Potassium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#k.ext_usda.4b1_cmolkg,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Potassium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.568,0.210,18014,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..k.ext_usda.4b1_cmolkg,"Potassium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#k.ext_usda.4b1_cmolkg,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Potassium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.588,0.206,17920,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..k.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..caco3_usda.4e1_wpct,Calcium carbonate content,https://soilspectroscopy.github.io/ossl-manual/database.html#caco3_usda.4e1_wpct,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_kssl_na_v1_resultsFit.txt,Ensemble ML model to predict Calcium carbonate content using kssl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.953,0.252,20064,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..caco3_usda.4e1_wpct,Calcium carbonate content,https://soilspectroscopy.github.io/ossl-manual/database.html#caco3_usda.4e1_wpct,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,Ensemble ML model to predict Calcium carbonate content using kssl data,,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.964,0.242,7516,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..caco3_usda.4e1_wpct,Calcium carbonate content,https://soilspectroscopy.github.io/ossl-manual/database.html#caco3_usda.4e1_wpct,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,Ensemble ML model to predict Calcium carbonate content using ossl data,mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.614,0.725,20386,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..caco3_usda.4e1_wpct,Calcium carbonate content,https://soilspectroscopy.github.io/ossl-manual/database.html#caco3_usda.4e1_wpct,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Calcium carbonate content using ossl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.943,0.302,8508,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..caco3_usda.4e1_wpct,Calcium carbonate content,https://soilspectroscopy.github.io/ossl-manual/database.html#caco3_usda.4e1_wpct,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Calcium carbonate content using ossl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.95,0.283,8454,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..caco3_usda.4e1_wpct/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..mg.ext_usda.4b1_cmolkg,"Magnesium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#mg.ext_usda.4b1_cmolkg,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_na_v1_resultsFit.txt,"Ensemble ML model to predict Magnesium, NH4OAc Extractable in cmol/kg using kssl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.817,0.377,42453,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..mg.ext_usda.4b1_cmolkg,"Magnesium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#mg.ext_usda.4b1_cmolkg,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Magnesium, NH4OAc Extractable in cmol/kg using kssl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.814,0.406,14869,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..mg.ext_usda.4b1_cmolkg,"Magnesium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#mg.ext_usda.4b1_cmolkg,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,"Ensemble ML model to predict Magnesium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.702,0.480,43104,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..mg.ext_usda.4b1_cmolkg,"Magnesium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#mg.ext_usda.4b1_cmolkg,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Magnesium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.808,0.417,18014,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..mg.ext_usda.4b1_cmolkg,"Magnesium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#mg.ext_usda.4b1_cmolkg,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Magnesium, NH4OAc Extractable in cmol/kg using ossl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.827,0.395,17920,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..mg.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..ca.ext_usda.4b1_cmolkg,"Calcium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#ca.ext_usda.4b1_cmolkg,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_na_v1_resultsFit.txt,"Ensemble ML model to predict Calcium, NH4OAc Extractable in cmol/kg using kssl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.916,0.335,42453,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..ca.ext_usda.4b1_cmolkg,"Calcium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#ca.ext_usda.4b1_cmolkg,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Calcium, NH4OAc Extractable in cmol/kg using kssl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.91,0.424,14869,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..ca.ext_usda.4b1_cmolkg,"Calcium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#ca.ext_usda.4b1_cmolkg,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,"Ensemble ML model to predict Calcium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.692,0.642,43104,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..ca.ext_usda.4b1_cmolkg,"Calcium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#ca.ext_usda.4b1_cmolkg,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Calcium, NH4OAc Extractable in cmol/kg using ossl data",,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.905,0.445,18007,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..ca.ext_usda.4b1_cmolkg,"Calcium, NH4OAc Extractable in cmol/kg",https://soilspectroscopy.github.io/ossl-manual/database.html#ca.ext_usda.4b1_cmolkg,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,"Ensemble ML model to predict Calcium, NH4OAc Extractable in cmol/kg using ossl data",mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.915,0.419,17913,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..ca.ext_usda.4b1_cmolkg/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..gyp_usda.4e2_wpct,Gypsum weight percentage,https://soilspectroscopy.github.io/ossl-manual/database.html#gyp_usda.4e2_wpct,mir,kssl,na,mir_mlr..eml_kssl_na_v1.rds,/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_kssl_na_v1_resultsFit.txt,Ensemble ML model to predict Gypsum weight percentage using kssl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/ap.mir_mlr..eml_kssl_na_v1.rds.png,0.866,0.373,3612,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_kssl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..gyp_usda.4e2_wpct,Gypsum weight percentage,https://soilspectroscopy.github.io/ossl-manual/database.html#gyp_usda.4e2_wpct,mir,kssl,ll,mir_mlr..eml_kssl_ll_v1.rds,/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_kssl_ll_v1_resultsFit.txt,Ensemble ML model to predict Gypsum weight percentage using kssl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/ap.mir_mlr..eml_kssl_ll_v1.rds.png,0.875,0.368,2954,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_kssl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
log..gyp_usda.4e2_wpct,Gypsum weight percentage,https://soilspectroscopy.github.io/ossl-manual/database.html#gyp_usda.4e2_wpct,visnir,ossl,na,visnir_mlr..eml_ossl_na_v1.rds,/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/visnir_mlr..eml_ossl_na_v1_resultsFit.txt,Ensemble ML model to predict Gypsum weight percentage using ossl data,,mpca_visnir_ossl_v1.rds,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/ap.visnir_mlr..eml_ossl_na_v1.rds.png,0.71,0.534,3646,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/visnir_mlr..eml_ossl_na_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/
log..gyp_usda.4e2_wpct,Gypsum weight percentage,https://soilspectroscopy.github.io/ossl-manual/database.html#gyp_usda.4e2_wpct,mir,ossl,ll,mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Gypsum weight percentage using ossl data,mpca_mir_ossl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/ap.mir_mlr..eml_ossl_ll_v1.rds.png,0.904,0.323,2954,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_ossl_v1.rds
log..gyp_usda.4e2_wpct,Gypsum weight percentage,https://soilspectroscopy.github.io/ossl-manual/database.html#gyp_usda.4e2_wpct,visnir.mir,ossl,ll,visnir.mir_mlr..eml_ossl_ll_v1.rds,/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/visnir.mir_mlr..eml_ossl_ll_v1_resultsFit.txt,Ensemble ML model to predict Gypsum weight percentage using ossl data,mpca_mir_kssl_v1.rds,,/soilspectroscopy/ossl_models/pca.ossl/,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/ap.visnir.mir_mlr..eml_ossl_ll_v1.rds.png,0.882,0.347,2893,/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_visnir_ossl_plot.rds,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/log..gyp_usda.4e2_wpct/visnir.mir_mlr..eml_ossl_ll_v1.rds,,http://s3.us-east-1.wasabisys.com/soilspectroscopy/ossl_models/pca.ossl/mpca_mir_kssl_v1.rds
